id,customer_type,age,class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on_board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,gender_Female,gender_Male,type_of_travel_business_travel,type_of_travel_personal_travel
106888,0,0.3589743589743589,0.0,0.11025848142164783,0.2,0.2,0.2,0.6000000000000001,0.2,0.2,0.0,0.2,0.8,1.0,0.75,0.0,0.6000000000000001,0.2,0.0,0.0,1.0,0.0,1.0,0.0
24475,1,0.23076923076923073,1.0,0.37681744749596124,0.4,1.0,1.0,1.0,0.4,0.4,0.25,0.4,0.8,0.8,0.5,0.75,0.6000000000000001,0.4,0.0,0.0,1.0,0.0,1.0,0.0
110149,1,0.4358974358974359,0.0,0.20537156704361875,0.2,0.8,0.8,0.8,0.2,0.2,0.0,0.2,0.4,0.4,0.5,0.5,0.4,0.2,0.014749262536873158,0.010880316518298714,0.0,1.0,1.0,0.0
28458,1,0.423076923076923,0.0,0.5163570274636511,0.8,1.0,0.8,0.8,0.8,1.0,1.0,0.6000000000000001,0.8,1.0,1.0,1.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0
72745,1,0.6923076923076923,1.0,0.15650242326332797,0.4,1.0,0.4,0.2,0.6000000000000001,0.6000000000000001,0.75,0.4,0.4,0.4,0.25,0.5,0.4,0.6000000000000001,0.02359882005899705,0.02274975272007913,0.0,1.0,0.0,1.0
65877,1,0.4487179487179487,1.0,0.27423263327948305,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0
44705,1,0.46153846153846145,0.0,0.007269789983844911,0.4,0.6000000000000001,0.4,0.8,0.2,0.8,0.25,0.8,0.8,0.4,0.75,1.0,0.8,0.4,0.028515240904621438,0.037586547972304644,1.0,0.0,0.0,1.0
127574,1,0.7948717948717948,0.0,0.3309773828756058,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1.0,0.6000000000000001,0.75,1.0,0.6000000000000001,1.0,0.75,0.5,0.6000000000000001,1.0,0.021632251720747297,0.0,0.0,1.0,0.0,1.0
39896,1,0.16666666666666663,0.0,0.04866720516962844,0.2,0.8,0.2,0.8,0.4,0.2,0.25,0.4,0.6000000000000001,1.0,1.0,0.75,1.0,0.4,0.0,0.010880316518298714,1.0,0.0,0.0,1.0
76745,1,0.641025641025641,1.0,0.5858239095315025,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0
50301,1,0.2948717948717948,1.0,0.024636510500807757,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,0.2,0.4,0.25,0.75,0.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0
47825,1,0.3974358974358974,1.0,0.6316639741518579,0.2,0.2,0.2,0.2,0.8,0.4,0.0,0.4,0.4,0.4,0.25,1.0,0.4,1.0,0.0,0.013847675568743818,0.0,1.0,1.0,0.0
122861,1,0.5769230769230769,0.0,0.03937802907915994,0.6000000000000001,0.4,0.4,0.4,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.8,0.2,0.5,0.75,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0
25007,0,0.5641025641025641,0.5,0.09147819063004847,1.0,1.0,1.0,0.6000000000000001,0.2,1.0,0.0,0.2,0.6000000000000001,0.8,1.0,0.5,0.6000000000000001,0.2,0.0,0.0,1.0,0.0,1.0,0.0
7759,1,0.4871794871794871,1.0,0.5615912762520194,0.8,0.8,0.4,0.8,1.0,0.8,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.8,0.0,0.008902077151335312,1.0,0.0,1.0,0.0
32665,1,0.6666666666666666,0.0,0.014135702746365105,1.0,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.6000000000000001,0.4,0.75,0.5,0.8,1.0,0.0,0.0,0.0,1.0,1.0,0.0
95128,1,0.2564102564102564,0.0,0.04967689822294023,0.4,0.6000000000000001,0.4,0.6000000000000001,1.0,0.4,1.0,1.0,0.2,0.4,0.75,0.5,0.6000000000000001,1.0,0.0,0.030662710187932738,1.0,0.0,0.0,1.0
66342,1,0.28205128205128205,1.0,0.49050888529886916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0
53887,1,0.4358974358974359,0.0,0.02201130856219709,0.4,0.8,0.4,0.6000000000000001,0.8,0.4,0.75,0.8,0.6000000000000001,1.0,0.5,0.5,0.8,0.8,0.0,0.0,0.0,1.0,0.0,1.0
65528,1,0.1282051282051282,0.0,0.32007269789983844,0.6000000000000001,0.8,0.4,1.0,1.0,0.4,1.0,1.0,0.6000000000000001,0.4,0.75,0.75,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0
123661,0,0.3205128205128205,1.0,0.036954765751211635,0.2,0.2,0.2,0.6000000000000001,1.0,0.2,1.0,1.0,0.4,0.6000000000000001,0.75,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,1.0,1.0,0.0
35707,1,0.6538461538461539,0.0,0.5139337641357028,0.4,0.8,0.4,0.4,0.4,0.8,0.25,0.6000000000000001,1.0,0.8,1.0,0.25,0.2,0.4,0.0,0.017804154302670624,1.0,0.0,0.0,1.0
119558,1,0.717948717948718,0.0,0.1470113085621971,0.4,0.2,0.6000000000000001,0.4,0.4,0.4,0.5,0.8,0.8,0.6000000000000001,0.75,0.5,0.8,0.8,0.06489675516224189,0.12957467853610286,1.0,0.0,0.0,1.0
19642,1,0.025641025641025633,0.0,0.12338449111470115,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.8,0.6000000000000001,0.75,0.8,0.6000000000000001,0.2,0.5,0.0,0.8,0.8,0.009832841691248772,0.0,0.0,1.0,0.0,1.0
82100,1,0.3846153846153846,0.0,0.2514135702746365,0.2,0.8,0.2,0.8,1.0,0.2,0.25,1.0,0.8,1.0,0.75,0.5,1.0,1.0,0.024582104228121928,0.02472799208704253,0.0,1.0,0.0,1.0
64012,0,0.2564102564102564,1.0,0.17932148626817448,0.4,0.4,0.4,0.4,0.2,0.4,0.0,0.2,0.8,1.0,1.0,0.5,1.0,0.2,0.0,0.0,1.0,0.0,1.0,0.0
78633,1,0.6794871794871794,1.0,0.38812600969305333,0.8,0.4,0.4,0.4,1.0,0.4,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.6000000000000001,0.0,0.0009891196834817012,0.0,1.0,1.0,0.0
72391,1,0.3974358974358974,1.0,0.6514539579967691,0.6000000000000001,0.6000000000000001,0.2,0.6000000000000001,0.4,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.003933136676499509,0.0,1.0,0.0,1.0,0.0
106163,1,0.30769230769230765,0.0,0.0547253634894992,0.2,0.8,0.2,0.6000000000000001,0.8,0.2,1.0,0.8,1.0,0.8,0.75,1.0,0.8,0.8,0.009832841691248772,0.0,0.0,1.0,0.0,1.0
122481,1,0.41025641025641024,0.0,0.10985460420032311,0.4,0.8,0.4,0.4,0.2,0.4,0.0,0.2,0.6000000000000001,1.0,0.75,0.75,1.0,0.2,0.015732546705998034,0.026706231454005934,0.0,1.0,0.0,1.0
89862,1,0.2564102564102564,1.0,0.27968497576736673,1.0,1.0,0.6000000000000001,1.0,0.8,0.8,0.75,0.8,1.0,1.0,1.0,0.75,0.8,0.8,0.014749262536873158,0.008902077151335312,1.0,0.0,1.0,0.0
99580,1,0.3333333333333333,1.0,0.5654281098546042,0.8,1.0,1.0,1.0,0.4,0.6000000000000001,0.5,0.8,0.8,0.8,0.75,0.0,0.8,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0
16235,1,0.05128205128205128,1.0,0.5731017770597739,0.2,0.8,0.8,0.8,0.2,0.2,0.0,0.2,0.8,1.0,0.75,0.0,0.6000000000000001,0.2,0.0019665683382497543,0.016815034619188922,1.0,0.0,1.0,0.0
47476,1,0.782051282051282,0.0,0.11167205169628434,0.8,0.8,0.8,0.6000000000000001,0.4,1.0,1.0,0.4,0.4,0.8,0.25,1.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0
92880,1,0.6025641025641025,1.0,0.024232633279483037,1.0,1.0,1.0,1.0,0.4,0.8,0.75,0.8,0.8,1.0,1.0,0.5,0.8,1.0,0.0,0.0009891196834817012,0.0,1.0,1.0,0.0
61172,0,0.3205128205128205,1.0,0.1504442649434572,0.4,0.4,0.4,0.6000000000000001,0.2,0.4,1.0,0.2,0.6000000000000001,0.4,1.0,1.0,1.0,0.2,0.021632251720747297,0.02472799208704253,1.0,0.0,1.0,0.0
28642,1,0.24358974358974356,1.0,0.4917205169628433,0.8,0.8,0.8,0.8,0.6000000000000001,0.8,0.5,0.6000000000000001,0.2,0.8,0.75,0.75,0.4,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0
64107,1,0.4358974358974359,1.0,0.1528675282714055,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.8,0.75,0.8,0.8,0.8,0.75,0.75,0.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0
49976,1,0.7948717948717948,1.0,0.6106623586429726,0.2,0.4,0.4,0.4,0.8,0.6000000000000001,0.5,0.2,0.2,0.2,0.0,0.0,0.2,0.8,0.007866273352999017,0.0,1.0,0.0,1.0,0.0
58787,1,0.37179487179487175,0.0,0.19810177705977383,0.2,0.6000000000000001,0.8,0.6000000000000001,0.2,0.2,0.0,0.2,0.8,0.8,0.5,0.0,0.6000000000000001,0.2,0.0029498525073746312,0.0,1.0,0.0,1.0,0.0
33035,1,0.5641025641025641,0.0,0.014337641357027465,0.8,1.0,0.8,1.0,0.8,0.8,0.5,0.8,0.8,0.8,1.0,1.0,0.8,0.8,0.0,0.0,0.0,1.0,0.0,1.0
83668,1,0.41025641025641024,1.0,0.11025848142164783,0.4,0.4,0.8,0.4,1.0,1.0,0.75,0.8,0.8,0.8,0.75,0.75,0.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0
98145,1,0.4487179487179487,1.0,0.10722940226171244,1.0,1.0,1.0,1.0,0.6000000000000001,1.0,0.75,0.8,0.8,0.8,0.75,1.0,0.8,0.6000000000000001,0.0029498525073746312,0.0,1.0,0.0,1.0,0.0
42824,1,0.4358974358974359,1.0,0.7810985460420033,0.0,0.0,0.0,0.2,0.6000000000000001,0.8,1.0,0.4,0.4,0.4,0.25,0.75,0.4,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0
116077,1,0.3974358974358974,0.0,0.0840064620355412,0.2,1.0,0.2,0.4,1.0,0.2,1.0,1.0,0.6000000000000001,0.4,1.0,0.5,0.6000000000000001,1.0,0.009832841691248772,0.002967359050445104,1.0,0.0,0.0,1.0
62638,1,0.641025641025641,0.0,0.34592084006462037,0.4,0.8,0.4,0.4,0.8,1.0,1.0,0.4,0.4,0.4,0.25,0.5,0.4,0.8,0.03146509341199607,0.04945598417408506,1.0,0.0,0.0,1.0
90985,1,0.4358974358974359,1.0,0.6447899838449113,1.0,1.0,0.6000000000000001,1.0,1.0,0.8,0.75,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
11025,0,0.21794871794871795,0.0,0.04826332794830372,0.0,1.0,0.0,0.8,0.6000000000000001,0.0,0.5,0.6000000000000001,0.4,0.6000000000000001,0.75,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0
36234,1,0.37179487179487175,0.0,0.09390145395799677,0.6000000000000001,0.8,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.2,0.4,0.5,0.5,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,1.0
108368,1,0.5512820512820512,0.0,0.3471324717285945,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.2,0.0,0.6000000000000001,0.2,1.0,0.75,0.5,0.8,0.6000000000000001,0.009832841691248772,0.016815034619188922,0.0,1.0,0.0,1.0
99838,0,0.423076923076923,1.0,0.11227786752827142,0.8,0.8,0.8,0.6000000000000001,0.2,0.8,0.0,0.2,0.8,0.6000000000000001,0.75,1.0,0.8,0.2,0.0,0.0,0.0,1.0,1.0,0.0
108456,0,0.14102564102564102,0.0,0.28533925686591277,0.8,0.8,0.8,0.6000000000000001,0.2,0.8,0.0,0.2,0.6000000000000001,0.4,0.75,0.0,0.8,0.2,0.015732546705998034,0.020771513353115726,1.0,0.0,1.0,0.0
16842,1,0.3205128205128205,0.0,0.12399030694668822,0.6000000000000001,0.8,0.6000000000000001,0.2,1.0,0.6000000000000001,0.0,1.0,0.8,0.6000000000000001,0.75,1.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0
102682,0,0.2564102564102564,0.0,0.06744749596122779,0.2,0.0,0.2,0.8,1.0,0.2,1.0,1.0,0.8,0.8,0.5,0.5,0.8,1.0,0.0,0.0,1.0,0.0,1.0,0.0
46568,1,0.4871794871794871,1.0,0.018982229402261713,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.25,0.8,0.8,0.6000000000000001,0.5,0.75,0.8,0.2,0.0,0.0,0.0,1.0,1.0,0.0
54031,1,0.4358974358974359,1.0,0.27968497576736673,0.4,0.4,0.4,0.4,1.0,0.8,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0.0,0.0,0.0,1.0,1.0,0.0
56569,1,0.46153846153846145,1.0,0.20032310177705978,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6000000000000001,0.0,0.003956478733926805,1.0,0.0,1.0,0.0
53615,1,0.41025641025641024,1.0,0.372172859450727,1.0,1.0,1.0,1.0,0.8,0.8,0.0,0.8,0.8,0.8,0.75,0.25,0.8,0.6000000000000001,0.06391347099311702,0.058358061325420374,1.0,0.0,1.0,0.0
40990,1,0.012820512820512817,0.0,0.1924474959612278,0.4,0.4,0.4,0.6000000000000001,0.2,0.4,0.0,0.2,0.2,0.2,0.25,0.25,0.6000000000000001,0.2,0.04129793510324484,0.05242334322453017,1.0,0.0,0.0,1.0
44383,1,0.5897435897435898,1.0,0.05896607431340874,0.4,0.4,0.4,0.4,0.4,1.0,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.6000000000000001,0.0,0.0009891196834817012,1.0,0.0,1.0,0.0
64958,0,0.41025641025641024,1.0,0.03210823909531503,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.4,0.2,0.5,0.75,0.6000000000000001,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0
88332,1,0.34615384615384615,1.0,0.32289983844911146,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.6000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.25,0.6000000000000001,0.6000000000000001,0.03933136676499509,0.04549950544015826,0.0,1.0,1.0,0.0
57699,1,0.5128205128205128,0.0,0.16882067851373184,1.0,1.0,1.0,0.4,0.2,1.0,0.0,0.2,1.0,0.6000000000000001,1.0,1.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0
40665,1,0.24358974358974356,1.0,0.3994345718901454,0.6000000000000001,0.2,0.2,0.2,0.6000000000000001,0.4,0.5,0.6000000000000001,0.4,0.8,0.25,0.75,0.2,0.6000000000000001,0.05113077679449361,0.058358061325420374,0.0,1.0,1.0,0.0
30128,1,0.14102564102564102,0.0,0.10904684975767368,0.2,0.8,0.2,0.2,0.4,0.2,0.25,0.4,1.0,0.4,0.75,0.5,1.0,0.4,0.0,0.0,1.0,0.0,0.0,1.0
102449,1,0.05128205128205128,0.0,0.07168820678513732,0.6000000000000001,1.0,0.8,0.4,0.8,0.8,0.75,0.8,1.0,0.6000000000000001,1.0,1.0,1.0,0.8,0.014749262536873158,0.004945598417408506,0.0,1.0,0.0,1.0
57875,1,0.10256410256410255,1.0,0.055331179321486276,0.8,0.8,0.8,1.0,0.2,0.8,0.0,0.2,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0
48404,1,0.08974358974358974,0.5,0.0991518578352181,0.2,1.0,0.2,0.8,1.0,0.2,1.0,1.0,0.8,0.6000000000000001,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
73342,1,0.24358974358974356,1.0,0.7397011308562198,0.2,0.2,0.2,0.2,0.4,0.4,0.25,0.4,0.8,1.0,0.75,0.75,1.0,0.4,0.0,0.003956478733926805,0.0,1.0,1.0,0.0
71903,1,0.03846153846153845,0.0,0.3422859450726979,0.6000000000000001,0.8,0.4,0.6000000000000001,0.4,0.4,0.25,0.4,0.2,0.8,0.5,0.75,1.0,0.4,0.0029498525073746312,0.008902077151335312,0.0,1.0,0.0,1.0
94780,1,0.4487179487179487,1.0,0.7500000000000001,0.2,0.8,0.8,0.8,0.6000000000000001,0.6000000000000001,0.5,0.2,0.2,0.2,0.0,0.5,0.2,0.4,0.025565388397246806,0.03165182987141444,0.0,1.0,1.0,0.0
42336,1,0.2692307692307692,0.0,0.10480613893376414,0.6000000000000001,0.8,0.6000000000000001,0.8,1.0,0.6000000000000001,1.0,1.0,0.4,0.8,0.75,0.5,0.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0
48355,0,0.21794871794871795,0.0,0.11227786752827142,0.4,0.4,0.6000000000000001,0.8,0.8,0.6000000000000001,0.5,0.8,0.4,1.0,0.5,0.0,0.8,0.8,0.0029498525073746312,0.004945598417408506,1.0,0.0,1.0,0.0
78941,1,0.15384615384615385,0.0,0.09470920840064621,0.6000000000000001,0.8,0.6000000000000001,0.4,0.8,0.6000000000000001,0.75,0.8,0.8,0.8,0.75,1.0,0.2,0.8,0.0,0.0,1.0,0.0,0.0,1.0
15891,1,0.3846153846153846,0.5,0.09248788368336026,0.8,0.2,0.2,0.2,0.8,0.8,0.75,0.8,0.8,0.6000000000000001,0.75,0.0,0.6000000000000001,0.8,0.010816125860373648,0.020771513353115726,0.0,1.0,1.0,0.0
87749,0,0.2564102564102564,1.0,0.036954765751211635,0.4,0.4,0.4,0.6000000000000001,0.8,0.4,1.0,0.8,1.0,0.6000000000000001,0.75,0.75,0.8,0.8,0.036381514257620456,0.014836795252225518,0.0,1.0,1.0,0.0
98480,1,0.6153846153846153,1.0,0.375,0.4,0.4,0.2,0.2,1.0,0.8,0.5,0.4,0.4,0.4,0.25,0.25,0.4,0.4,0.0,0.0,0.0,1.0,1.0,0.0
461,1,0.4358974358974359,1.0,0.44345718901453957,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.0,0.0,0.0,1.0,1.0,0.0
92512,1,0.5512820512820512,0.0,0.38691437802907913,0.4,0.8,0.4,0.6000000000000001,0.8,0.4,0.75,0.8,0.6000000000000001,0.8,0.75,1.0,1.0,0.8,0.0,0.0,0.0,1.0,0.0,1.0
6,1,0.46153846153846145,1.0,0.7586833602584815,0.8,0.8,0.8,0.8,0.6000000000000001,1.0,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0
100185,1,0.47435897435897434,0.0,0.09935379644588047,0.4,0.4,0.4,0.8,0.2,0.8,0.5,1.0,1.0,0.4,0.25,0.25,1.0,0.4,0.09144542772861357,0.09099901088031652,1.0,0.0,0.0,1.0
7835,1,0.6666666666666666,1.0,0.6775040387722133,0.8,0.8,0.8,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
49051,1,0.23076923076923073,0.0,0.015751211631663976,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,1.0,0.6000000000000001,0.2,0.2,0.0,0.0,0.4,0.6000000000000001,0.0,0.010880316518298714,0.0,1.0,1.0,0.0
24709,1,0.5384615384615384,0.0,0.07390953150242327,0.8,0.8,0.8,0.6000000000000001,0.2,0.8,0.0,0.2,0.8,0.6000000000000001,1.0,0.0,0.6000000000000001,0.2,0.016715830875122913,0.00791295746785361,0.0,1.0,0.0,1.0
61591,0,0.20512820512820512,0.0,0.27221324717285944,0.8,0.8,0.8,0.4,1.0,0.8,1.0,1.0,1.0,0.6000000000000001,1.0,1.0,0.8,1.0,0.0816125860373648,0.0801186943620178,0.0,1.0,1.0,0.0
38111,0,0.37179487179487175,0.0,0.24596122778675286,0.6000000000000001,0.4,0.4,0.6000000000000001,0.6000000000000001,0.4,0.5,0.6000000000000001,0.8,0.8,0.25,0.5,0.8,0.6000000000000001,0.08849557522123894,0.07022749752720078,1.0,0.0,1.0,0.0
122927,1,0.20512820512820512,1.0,0.5834006462035541,0.2,0.2,0.2,0.2,0.8,0.8,0.75,0.8,0.6000000000000001,0.4,0.75,0.75,1.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0
29496,1,0.6794871794871794,0.0,0.13651050080775445,0.2,1.0,1.0,1.0,1.0,0.6000000000000001,0.5,0.4,0.4,0.2,0.25,0.0,0.4,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0
50701,1,0.2564102564102564,0.0,0.04422455573505655,1.0,0.8,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,0.5,0.8,1.0,0.008849557522123894,0.0,0.0,1.0,0.0,1.0
107761,1,0.0,0.0,0.07552504038772213,0.6000000000000001,1.0,0.6000000000000001,0.4,0.8,0.6000000000000001,0.75,0.8,0.6000000000000001,1.0,0.75,0.5,1.0,0.8,0.0029498525073746312,0.0,0.0,1.0,0.0,1.0
7827,1,0.37179487179487175,0.0,0.125,0.6000000000000001,1.0,0.6000000000000001,0.4,0.8,0.6000000000000001,0.75,0.8,0.6000000000000001,0.6000000000000001,0.0,1.0,0.4,0.8,0.0,0.0,1.0,0.0,0.0,1.0
46709,1,0.03846153846153845,0.0,0.008481421647819065,0.4,0.8,0.4,0.2,0.6000000000000001,0.4,0.5,0.6000000000000001,0.8,0.8,0.0,0.5,0.6000000000000001,0.6000000000000001,0.10816125860373649,0.11374876360039564,0.0,1.0,0.0,1.0
18970,1,0.7435897435897435,0.5,0.08420840064620357,0.6000000000000001,0.8,0.6000000000000001,0.2,0.6000000000000001,0.8,0.75,1.0,1.0,0.6000000000000001,1.0,0.75,1.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,1.0
122934,1,0.23076923076923073,1.0,0.125,0.8,0.8,0.8,0.8,0.8,1.0,0.75,0.8,0.8,1.0,1.0,1.0,0.8,0.8,0.0,0.01582591493570722,1.0,0.0,1.0,0.0
117104,1,0.17948717948717946,0.0,0.12439418416801293,1.0,0.4,0.4,0.4,1.0,1.0,0.5,1.0,0.8,1.0,0.75,0.75,0.4,1.0,0.0,0.0,0.0,1.0,1.0,0.0
53353,0,0.2948717948717948,0.0,0.28554119547657514,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.25,1.0,0.4,0.8,0.25,0.0,0.6000000000000001,1.0,0.018682399213372666,0.01582591493570722,1.0,0.0,1.0,0.0
39246,1,0.20512820512820512,1.0,0.3451130856219709,0.0,1.0,0.0,0.8,1.0,1.0,1.0,1.0,0.8,0.6000000000000001,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
40144,1,0.3205128205128205,1.0,0.4848546042003231,0.8,0.8,0.8,0.8,0.6000000000000001,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.4,0.0,0.75,0.2,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.0
64961,0,0.423076923076923,1.0,0.06522617124394185,0.8,0.6000000000000001,0.6000000000000001,0.2,0.8,0.6000000000000001,0.75,0.8,0.6000000000000001,1.0,0.5,0.5,1.0,0.8,0.0,0.0,1.0,0.0,1.0,0.0
83036,1,0.4487179487179487,1.0,0.5559369951534734,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4,0.6000000000000001,0.25,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5,0.25,0.6000000000000001,0.6000000000000001,0.0,0.004945598417408506,0.0,1.0,1.0,0.0
100920,1,0.6282051282051282,1.0,0.7718093699515348,0.2,0.2,0.2,0.2,1.0,0.8,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.0,0.0,1.0,0.0,1.0,0.0
19297,1,0.5,0.0,0.054119547657512125,0.2,1.0,1.0,1.0,0.2,0.2,0.0,0.2,0.4,0.4,0.25,0.75,0.6000000000000001,0.2,0.0,0.0,0.0,1.0,1.0,0.0
32054,0,0.6282051282051282,0.0,0.014337641357027465,0.6000000000000001,0.8,0.6000000000000001,0.8,1.0,0.6000000000000001,1.0,1.0,1.0,0.4,0.25,0.0,0.6000000000000001,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1322,1,0.3333333333333333,1.0,0.541599353796446,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,1.0,0.8,0.6000000000000001,0.6000000000000001,1.0,0.5,1.0,0.8,0.0,0.00791295746785361,0.0,1.0,1.0,0.0
77923,1,0.23076923076923073,1.0,0.036954765751211635,0.8,0.8,0.8,0.4,0.2,0.8,0.0,0.2,0.6000000000000001,0.4,1.0,0.5,1.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0
27497,1,0.5512820512820512,1.0,0.5171647819063006,0.2,1.0,1.0,1.0,0.4,0.8,0.75,0.2,0.2,0.2,0.0,0.25,0.2,0.6000000000000001,0.011799410029498525,0.01582591493570722,0.0,1.0,1.0,0.0
53990,1,0.5897435897435898,1.0,0.3622778675282714,0.2,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.25,0.2,0.2,0.4,0.0,0.5,0.2,0.8,0.0,0.0,1.0,0.0,1.0,0.0
85007,1,0.5256410256410257,1.0,0.31482229402261713,0.8,1.0,0.8,0.8,0.8,0.6000000000000001,0.75,0.8,0.8,0.8,0.75,1.0,0.8,0.6000000000000001,0.0,0.0,1.0,0.0,1.0,0.0
78920,1,0.5,1.0,0.7946284329563813,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.75,0.8,0.8,0.8,0.75,0.5,0.8,1.0,0.0,0.0,0.0,1.0,1.0,0.0
20059,1,0.6153846153846153,0.0,0.08925686591276252,0.4,0.6000000000000001,0.4,0.6000000000000001,0.2,0.2,0.0,0.4,0.4,0.4,0.25,0.75,0.4,0.8,0.0,0.0,1.0,0.0,0.0,1.0
97511,1,0.4487179487179487,0.5,0.1597334410339257,0.8,0.8,0.8,0.4,0.2,0.8,0.25,0.2,0.6000000000000001,0.8,1.0,0.75,1.0,0.2,0.06489675516224189,0.050445103857566766,0.0,1.0,0.0,1.0
52817,1,0.41025641025641024,1.0,0.1758885298869144,0.8,0.8,0.8,0.8,0.4,0.4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2,0.04129793510324484,0.02274975272007913,1.0,0.0,1.0,0.0
